Year,Date,Location,Observer,Transect,Quadrat,S.filiforme,T.testudinum,H.wrightii,Halophilastipulacae,PecentSeagrassCover,NumberShoots,NumberShootsH.stipulacae ,SubquadratSize(cmsquared),Height(mm),Height(mm)H.stipulacea,CalculatedSpeciesHeight(mm),PercentMACA,PercentEpiphytes,Grazing/Notes,
2019,10/2/19,North,"MC, AL",8,5,0,0,0,65,65,32,32,0.04,42,42,42,0,,,
2019,10/2/19,North,"MC, AL",8,6,0,0,0,40,40,12,12,0.04,36,36,36,0,,,
2019,10/2/19,North,"MC, AL",8,7,0,0,0,0,0,0,0,0.04,,,ND,5,,,
2019,10/2/19,North,"MC, AL",8,8,0,0,0,5,5,3,3,0.04,34,34,34,0,,,
2019,10/2/19,North,"MC, AL",8,9,0,0,0,0,0,0,0,0.04,,,ND,0,,,
2019,10/2/19,North,"MC, AL",8,10,0,0,0,15,15,7,7,0.04,37,37,37,,,,
2020,11/18/20,Central,Tyler,4,1,0,0,0,95,95,14,14,0.04,60,,,0,,,
2020,11/18/20,Central,Tyler,4,2,0,0,0,85,85,15,15,0.04,45,,,0,,,
2020,11/18/20,Central,Tyler,4,3,0,0,0,90,90,12,12,0.04,40,,,0,,,
2020,11/18/20,Central,Tyler,4,4,0,0,0,70,70,15,15,0.04,40,,,0,,,
2020,11/18/20,Central,Tyler,4,5,0,0,0,75,75,13,13,0.04,50,,,0,,,
2020,11/18/20,Central,Tyler,4,6,0,0,0,60,60,20,20,0.04,55,,,0,,worm hillds,
2020,11/18/20,Central,Tyler,4,7,0,0,0,70,70,16,16,0.04,60,,,0,,,
2020,11/18/20,Central,Tyler,4,8,0,0,0,75,75,12,12,0.04,60,,,0,,,
2020,11/18/20,Central,Tyler,4,9,0,0,0,60,60,22,22,0.04,70,,,0,,next to mooring,
2020,11/18/20,Central,Tyler,4,10,5,0,0,55,60,17,17,0.04,50,,,2,,,
2020,11/18/20,Central,Nicole,5,1,0,0,0,70,70,9,9,0.04,39,,,0,,,
2020,11/18/20,Central,Nicole,5,2,0,0,0,90,90,13,13,0.04,51,,,0,,5% cyano,
2020,11/18/20,Central,Nicole,5,3,0,0,0,85,85,16,16,0.04,40,,,0,,,
2020,11/18/20,Central,Nicole,5,4,0,0,0,85,85,13,13,0.04,41,,,0,,,
2020,11/18/20,Central,Nicole,5,5,0,0,0,80,80,6,6,0.04,41,,,0,,,
2020,11/18/20,Central,Nicole,5,6,0,0,0,70,70,6,6,0.04,54,,,0,,,
2020,11/18/20,Central,Nicole,5,7,0,0,0,72,72,9,9,0.04,48,,,0,,,
2020,11/18/20,Central,Nicole,5,8,0,0,0,75,75,10,10,0.04,40,,,0,,,
2020,11/18/20,Central,Nicole,5,9,0,0,0,80,80,11,11,0.04,43,,,0,,,
2020,11/18/20,Central,Nicole,5,10,0,0,0,80,80,13,13,0.04,43,,,0,,,
2020,11/18/20,Central,Tasha / Lindsay,6,1,3,0,0,75,78,8,8,0.04,20,,,0,,,
2020,11/18/20,Central,Tasha / Lindsay,6,2,1,0,0,90,91,10,10,0.04,15,,,0,,,
2020,11/18/20,Central,Tasha / Lindsay,6,3,0,0,0,95,95,15,15,0.04,30,,,0,,,
2020,11/18/20,Central,Tasha / Lindsay,6,4,0,0,0,90,90,6,6,0.04,25,,,0,,,
2020,11/18/20,Central,Tasha / Lindsay,6,5,0,0,0,85,85,15,15,0.04,20,,,0,,,
2020,11/18/20,Central,Tasha / Lindsay,6,6,0,0,0,82,82,20,20,0.04,34,,,0,,,
2020,11/18/20,Central,Tasha / Lindsay,6,7,0,0,0,94,94,21,21,0.04,41,,,0,,,
2020,11/18/20,Central,Tasha / Lindsay,6,8,0,0,0,83,83,14,14,0.04,30,,,0,,,
2020,11/18/20,Central,Tasha / Lindsay,6,9,0,0,0,75,75,11,11,0.04,35,,,0,,,
2020,11/18/20,Central,Tasha / Lindsay,6,10,0,0,0,80,80,26,26,0.04,43,,,0,,,
2020,11/18/20,North,Tyler,7,1,0,0,3,25,28,12,12,0.04,35,,,0,,Halodule nearby,
2020,11/18/20,North,Tyler,7,2,0,0,0,35,35,8,8,0.04,30,,,0,,,
2020,11/18/20,North,Tyler,7,3,0,0,0,30,30,11,11,0.04,50,,,0,,,
2020,11/18/20,North,Tyler,7,4,0,0,0,8,8,3,3,0.04,35,,,0,,,
2020,11/18/20,North,Tyler,7,5,0,0,0,0,0,0,0,0.04,,,,0,,,
2020,11/18/20,North,Tyler,7,6,0,0,0,0,0,0,0,0.04,,,,0,,,
2020,11/18/20,North,Tyler,7,7,0,0,0,24,24,7,7,0.04,40,,,0,,worm hole,
2020,11/18/20,North,Tyler,7,8,0,0,0,8,8,0,0,0.04,,,,0,,,
2020,11/18/20,North,Tyler,7,9,0,0,0,35,35,8,8,0.04,50,,,0,,,
2020,11/18/20,North,Tyler,7,10,0,0,0,45,45,14,14,0.04,40,,,0,,,
2020,11/18/20,North,Tasha / Lindsay,8,1,0,0,5,15,20,3,3,0.04,20,,,0,,,
2020,11/18/20,North,Tasha / Lindsay,8,2,0,0,11,5,16,3,3,0.04,17.5,,,0,,,
2020,11/18/20,North,Tasha / Lindsay,8,3,0,0,0,0,0,,,0.04,,,,0,,,
2020,11/18/20,North,Tasha / Lindsay,8,4,0,0,0,0,0,,,0.04,,,,0,,,
2020,11/18/20,North,Tasha / Lindsay,8,5,0,0,0,0,0,,,0.04,,,,0,,,
2020,11/18/20,North,Tasha / Lindsay,8,6,0,0,0,86,86,19,19,0.04,28,28,,0,,,
2020,11/18/20,North,Tasha / Lindsay,8,7,0,0,0,43,43,14,14,0.04,29,29,,2,,bite,
2020,11/18/20,North,Tasha / Lindsay,8,8,0,0,0,45,45,21,21,0.04,39,39,,8,,bite,
2020,11/18/20,North,Tasha / Lindsay,8,9,0,0,0,69,69,23,23,0.04,34,34,,0,,,
2020,11/18/20,North,Tasha / Lindsay,8,10,0,0,0,36,36,0,0,0.04,,,,0,,,
2020,11/18/20,North ,Nicole,9,1,0,0,1,60,61,9,9,0.04,46,46,,0,,,
2020,11/18/20,North ,Nicole,9,2,0,0,2,5,7,7,7,0.04,65,,,0,,,
2020,11/18/20,North ,Nicole,9,3,0,0,0,65,65,4,4,0.04,45,45,,0,,,
2020,11/18/20,North ,Nicole,9,4,0,0,0,18,18,4,4,0.04,33,33,,0,,,
2020,11/18/20,North ,Nicole,9,5,0,0,0,20,20,4,4,0.04,45,45,,0,,,
2020,11/18/20,North ,Nicole,9,6,0,0,0,25,25,2,2,0.04,38,38,,0,,,
2020,11/18/20,North ,Nicole,9,7,0,0,0,5,5,2,2,0.04,25,25,,0,,,
2020,11/18/20,North ,Nicole,9,8,0,0,1,1,2,0,0,0.04,,,,0,,,
2020,11/18/20,North ,Nicole,9,9,0,0,0,0,0,0,0,0.04,,,,0,,,
2020,11/18/20,North ,Nicole,9,10,0,0,1,1,2,0,0,0.04,,,,0,,,
2020,11/18/20,South,Nicole / Tyler,1,1,0,0,0,85,85,10,10,0.04,55,55,,0,,,
2020,11/18/20,South,Nicole / Tyler,1,2,0,0,0,90,90,8,8,0.04,45,45,,0,,,
2020,11/18/20,South,Nicole / Tyler,1,3,0,0,0,85,85,12,12,0.04,61,61,,0,,,
2020,11/18/20,South,Nicole / Tyler,1,4,0,0,0,75,75,11,11,0.04,58,58,,0,,,
2020,11/18/20,South,Nicole / Tyler,1,5,0,0,0,80,80,10,10,0.04,57,57,,0,,,
2020,11/18/20,South,Nicole / Tyler,1,6,0,0,0,90,90,10,10,0.04,35,35,,0,,,
2020,11/18/20,South,Nicole / Tyler,1,7,0,0,0,80,80,13,13,0.04,45,45,,0,,,
2020,11/18/20,South,Nicole / Tyler,1,8,0,0,0,75,75,12,12,0.04,45,45,,0,,,
2020,11/18/20,South,Nicole / Tyler,1,9,0,0,0,80,80,13,13,0.04,55,55,,0,,,
2020,11/18/20,South,Nicole / Tyler,1,10,0,0,0,85,85,11,11,0.04,50,50,,0,,,
2020,11/18/20,South,Tasha / Lindsay,3,1,0,0,0,85,85,16,16,0.04,42,42,,0,,,
2020,11/18/20,South,Tasha / Lindsay,3,2,0,0,0,75,75,18,18,0.04,44,44,,0,,bite,
2020,11/18/20,South,Tasha / Lindsay,3,3,0,0,0,85,85,25,25,0.04,35,35,,0,,,
2020,11/18/20,South,Tasha / Lindsay,3,4,0,0,0,75,75,20,20,0.04,8,8,,0,,,
2020,11/18/20,South,Tasha / Lindsay,3,5,0,0,0,80,80,17,17,0.04,41,41,,0,,,
2020,11/18/20,South,Tasha / Lindsay,3,6,5,0,0,80,85,9,9,0.04,120,120,,0,,,
2020,11/18/20,South,Tasha / Lindsay,3,7,0,0,0,90,90,15,15,0.04,37.5,37.5,,2,,,
2020,11/18/20,South,Tasha / Lindsay,3,8,0,0,0,75,75,4,4,0.04,22.5,22.5,,15,,,
2020,11/18/20,South,Tasha / Lindsay,3,9,0,0,0,90,90,13,13,0.04,20,20,,0,,,
2020,11/18/20,South,Tasha / Lindsay,3,10,0,0,0,80,80,11,11,0.04,25,25,,10,,,
2020,11/18/20,South,Tasha / Lindsay,2,1,0,0,0,90,90,15,15,0.04,30,30,,0,,,
2020,11/18/20,South,Tasha / Lindsay,2,2,0,0,0,85,85,10,10,0.04,35,35,,0,,,
2020,11/18/20,South,Tasha / Lindsay,2,3,0,0,0,80,80,10,10,0.04,40,40,,0,,,
2020,11/18/20,South,Tasha / Lindsay,2,4,0,0,0,75,75,12,12,0.04,27.5,27.5,,0,,,
2020,11/18/20,South,Tasha / Lindsay,2,5,0,0,0,85,85,5,5,0.04,32.5,32.5,,0,,,
2020,11/18/20,South,Tasha / Lindsay,2,6,0,0,0,80,80,21,21,0.04,41,41,,0,,,
2020,11/18/20,South,Tasha / Lindsay,2,7,0,0,0,80,80,12,12,0.04,37,37,,0,,,
2020,11/18/20,South,Tasha / Lindsay,2,8,0,0,0,85,85,19,19,0.04,29,29,,0,,,
2020,11/18/20,South,Tasha / Lindsay,2,9,0,0,0,80,80,10,10,0.04,51,51,,0,,,
2020,11/18/20,South,Tasha / Lindsay,2,10,0,0,0,90,90,6,6,0.04,38,38,,0,,,
2021,10/27/21,South,erin/kayla,1,1,4,0,0,90,94,32,32,0.04,30,30,,0,,,
2021,10/27/21,South,erin/kayla,1,2,1,0,0,90,91,70,70,0.04,50,50,,0,,,
2021,10/27/21,South,erin/kayla,1,3,0,0,0,100,100,85,85,0.04,45,45,,0,,,
2021,10/27/21,South,erin/kayla,1,4,0,0,0,100,100,60,60,0.04,50,50,,0,,,
2021,10/27/21,South,erin/kayla,1,5,0,0,0,100,100,45,45,0.04,47.5,47.5,,0,,,
2021,10/27/21,South,erin/kayla,1,6,3,0,0,80,83,20,20,0.04,61,61,,0,,crabs,
2021,10/27/21,South,erin/kayla,1,7,10,0,0,30,40,26,26,0.04,50,50,,0,,,
2021,10/27/21,South,erin/kayla,1,8,3,0,0,60,63,47,47,0.04,46,46,,0,,crabs,
2021,10/27/21,South,erin/kayla,1,9,9,0,0,80,89,30,30,0.04,50,50,,0,,,
2021,10/27/21,South,erin/kayla,1,10,12,0,0,70,82,32,32,0.04,35,35,,0,,,
2021,10/27/21,Central,erin/kayla,2,1,0,0,0,95,95,60,60,0.04,41,41,,0,,,
2021,10/27/21,central ,erin/kayla,2,2,0,0,0,90,90,50,50,0.04,55,55,,0,,,
2021,10/27/21,central ,erin/kayla,2,3,0,0,0,45,45,34,34,0.04,34,34,,0,,,
2021,10/27/21,central ,erin/kayla,2,4,0,0,0,97,97,38,38,0.04,35,35,,1,,,
2021,10/27/21,central ,erin/kayla,2,5,0,0,0,85,85,43,43,0.04,51,51,,0,,crabs,
2021,10/27/21,central ,erin/kayla,2,6,0,0,0,95,95,78,78,0.04,61,61,,0,,,
2021,10/27/21,central ,erin/kayla,2,7,0,0,0,96,96,21,21,0.04,30,30,,0,,,
2021,10/27/21,central ,erin/kayla,2,8,0,0,0,85,85,56,56,0.04,46,46,,0,,sponge,
2021,10/27/21,central ,erin/kayla,2,9,0,0,0,60,60,43,43,0.04,43,43,,2,,"dictyota, crabs, sponge",
2021,10/27/21,central ,erin/kayla,2,10,0,0,0,55,55,46,46,0.04,40,40,,0,,,
2021,10/27/21,South,Amanda/Becky,3,1,5,0,0,50,55,28,28,0.04,40,40,,0,,,
2021,10/27/21,South,Amanda/Becky,3,2,10,0,0,30,40,36,36,0.04,45,45,,0,,,
2021,10/27/21,South,Amanda/Becky,3,3,25,0,0,60,85,48,48,0.04,40,40,,0,,,
2021,10/27/21,South,Amanda/Becky,3,4,10,0,0,65,75,30,30,0.04,40,40,,0,,,
2021,10/27/21,South,Amanda/Becky,3,5,15,0,0,70,85,49,49,0.04,57,57,,0,,sponges,
2021,10/27/21,South,Amanda/Becky,3,6,20,0,0,30,50,36,36,0.04,35,35,,0,,,
2021,10/27/21,South,Amanda/Becky,3,7,20,0,0,70,90,60,60,0.04,35,35,,0,,,
2021,10/27/21,South,Amanda/Becky,3,8,0,0,0,95,95,100,100,0.04,50,50,,0,,,
2021,10/27/21,South,Amanda/Becky,3,9,0,0,0,100,100,50,50,0.04,55,55,,0,,,
2021,10/27/21,South,Amanda/Becky,3,10,0,0,0,90,90,54,54,0.04,40,40,,0,,sponges,
2021,10/27/21,North,Sierrah/T,4,1,0,0,0,90,90,5,5,0.04,90,90,,45,,,
2021,10/27/21,North,Sierrah/T,4,2,0,0,0,92,92,8,8,0.04,132,132,,10,,,
2021,10/27/21,North,Sierrah/T,4,3,0,0,0,97,97,10,10,0.04,176,176,,8,,,
2021,10/27/21,North,Sierrah/T,4,4,0,0,0,88,88,4,4,0.04,145,145,,4,,,
2021,10/27/21,North,Sierrah/T,4,5,0,0,0,95,95,6,6,0.04,103,103,,2,,,
2021,10/27/21,North,Sierrah/T,4,6,0,0,0,94,94,7,7,0.04,55,55,,0,,,
2021,10/27/21,North,Sierrah/T,4,7,0,0,0,88,88,6,6,0.04,100,100,,2,,,
2021,10/27/21,North,Sierrah/T,4,8,0,0,0,92,92,6,6,0.04,65,65,,0,,,
2021,10/27/21,North,Sierrah/T,4,9,0,0,0,98,98,5,5,0.04,114,114,,0,,,
2021,10/27/21,North,Sierrah/T,4,10,0,0,0,89,89,11,11,0.04,188,188,,0,,bite,
2021,10/27/21,Central,Lila/Julia/Davis,5,1,0,0,0,96,96,6,6,0.04,46,46,,2,,,
2021,10/27/21,Central,Lila/Julia/Davis,5,2,0,0,0,95,95,9,9,0.04,42,42,,0,,epiphytes/dead patches,
2021,10/27/21,Central,Lila/Julia/Davis,5,3,0,0,0,95,95,4,4,0.04,38,38,,0,,,
2021,10/27/21,Central,Lila/Julia/Davis,5,4,0,0,0,94,94,5,5,0.04,51,51,,0,,evota,
2021,10/27/21,Central,Lila/Julia/Davis,5,5,0,0,0,96,96,6,6,0.04,44,44,,0,,,
2021,10/27/21,Central,Lila/Julia/Davis,5,6,0,0,0,94,94,4,4,0.04,43,43,,0,,,
2021,10/27/21,Central,Lila/Julia/Davis,5,7,0,0,0,95,95,5,5,0.04,34,34,,0,,,
2021,10/27/21,Central,Lila/Julia/Davis,5,8,1,0,0,56,57,3,3,0.04,37,37,,0,,,
2021,10/27/21,Central,Lila/Julia/Davis,5,9,1,0,0,83,84,2,2,0.04,44,44,,0,,,
2021,10/27/21,Central,Lila/Julia/Davis,5,10,8,0,0,7,15,2,2,0.04,53,53,,13,,,
2021,10/27/21,North,Adeline/Laura/Race,6,1,0,0,0,100,100,10,10,0.04,44,44,,0,,,
2021,10/27/21,North,Adeline/Laura/Race,6,2,0,0,0,100,100,8,8,0.04,41,41,,0,,,
2021,10/27/21,North,Adeline/Laura/Race,6,3,0,0,0,98,98,13,13,0.04,48,48,,0,,,
2021,10/27/21,North,Adeline/Laura/Race,6,4,0,0,0,100,100,13,13,0.04,37,37,,0,,,
2021,10/27/21,North,Adeline/Laura/Race,6,5,0,0,0,100,100,10,10,0.04,34,34,,0,,,
2021,10/27/21,North,Adeline/Laura/Race,6,6,0,0,0,100,100,6,6,0.04,38,38,,0,,,
2021,10/27/21,North,Adeline/Laura/Race,6,7,0,0,0,100,100,10,10,0.04,41,41,,0,,,
2021,10/27/21,North,Adeline/Laura/Race,6,8,0,0,0,85,85,9,9,0.04,34.5,34.5,,0,,1 rogue shoot of halodule ,
2021,10/27/21,North,Adeline/Laura/Race,6,9,0,0,0,100,100,9,9,0.04,58,58,,0,,moderate grazing,
2021,10/27/21,North,Adeline/Laura/Race,6,10,0,0,0,0,0,0,0,0.04,,,,0,,dead patch w/ epiphytes,
2021,10/27/21,South,Taylor/Shamoy,7,1,10,0,0,70,80,14,14,0.04,122,122,,0,,measured Sf for height,
2021,10/27/21,South,Taylor/Shamoy,7,2,15,0,0,60,75,25,25,0.04,100,100,,0,,measured Sf for height,
2021,10/27/21,South,Taylor/Shamoy,7,3,10,0,0,80,90,48,48,0.04,40,40,,0,,,
2021,10/27/21,South,Taylor/Shamoy,7,4,5,0,0,80,85,50,50,0.04,65,65,,0,,,
2021,10/27/21,South,Taylor/Shamoy,7,5,0,0,0,90,90,78,78,0.04,40,40,,0,,,
2021,10/27/21,South,Taylor/Shamoy,7,6,0,0,0,90,90,32,32,0.04,45,45,,0,,,
2021,10/27/21,South,Taylor/Shamoy,7,7,0,0,0,60,60,18,18,0.04,40,40,,0,,,
2021,10/27/21,South,Taylor/Shamoy,7,8,0,0,0,75,75,27,27,0.04,47,47,,0,,,
2021,10/27/21,South,Taylor/Shamoy,7,9,0,0,0,90,90,24,24,0.04,45,45,,0,,,
2021,10/27/21,South,Taylor/Shamoy,7,10,0,0,0,80,80,40,40,0.04,50,50,,0,,,
2021,10/27/21,South,Taylor/Shamoy,8,1,0,0,0,85,85,32,32,0.04,50,50,,0,,,
2021,10/27/21,South,Taylor/Shamoy,8,2,0,0,0,90,90,28,28,0.04,50,50,,0,,,
2021,10/27/21,South,Taylor/Shamoy,8,3,0,0,0,85,85,40,40,0.04,60,60,,0,,,
2021,10/27/21,South,Taylor/Shamoy,8,4,0,0,0,90,90,45,45,0.04,61,61,,0,,,
2021,10/27/21,South,Taylor/Shamoy,8,5,0,0,0,75,75,22,22,0.04,50,50,,0,,,
2021,10/27/21,South,Taylor/Shamoy,8,6,0,0,0,80,80,28,28,0.04,46,46,,0,,,
2021,10/27/21,South,Taylor/Shamoy,8,7,0,0,0,75,75,34,34,0.04,48,48,,0,,,
2021,10/27/21,South,Taylor/Shamoy,8,8,0,0,0,60,60,33,33,0.04,45,45,,0,,,
2021,10/27/21,South,Taylor/Shamoy,8,9,0,0,0,85,85,22,22,0.04,50,50,,0,,,
2021,10/27/21,South,Taylor/Shamoy,8,10,0,0,0,65,65,30,30,0.04,50,50,,0,,,
2021,10/27/21,South,Zachary/Liz,9,1,0,0,0,85,85,11,11,0.04,45,45,,0,,,
2021,10/27/21,South,Zachary/Liz,9,2,2,0,0,95,97,80,80,0.04,52,52,,0,,,
2021,10/27/21,South,Zachary/Liz,9,3,10,0,0,60,70,10,10,0.04,40,40,,0,,,
2021,10/27/21,South,Zachary/Liz,9,4,5,0,0,35,40,14,14,0.04,40,40,,0,,,
2021,10/27/21,South,Zachary/Liz,9,5,7,0,0,40,47,15,15,0.04,28,28,,0,,,
2021,10/27/21,South,Zachary/Liz,9,6,5,0,0,25,30,15,15,0.04,20,20,,0,,,
2021,10/27/21,South,Zachary/Liz,9,7,5,0,0,80,85,10,10,0.04,30,30,,0,,Fireworm,
2021,10/27/21,South,Zachary/Liz,9,8,2,0,0,5,7,12,12,0.04,19,19,,0,,,
2021,10/27/21,South,Zachary/Liz,9,9,2,0,0,60,62,0,0,0.04,28,28,,0,,,
2021,10/27/21,South,Zachary/Liz,9,10,15,0,0,30,45,7,7,0.04,40,40,,0,,,
2021,10/27/21,South,Zachary/Liz,10,1,0,0,0,95,95,46,46,0.04,32,32,,0,,,
2021,10/27/21,Central,Zachary/Liz,10,2,0,0,0,90,90,30,30,0.04,74,74,,0,,,
2021,10/27/21,Central,Zachary/Liz,10,3,0,0,0,90,90,42,42,0.04,51,51,,0,,,
2021,10/27/21,Central,Zachary/Liz,10,4,0,0,0,85,85,20,20,0.04,40,40,,0,,,
2021,10/27/21,Central,Zachary/Liz,10,5,0,0,0,85,85,33,33,0.04,43,43,,0,,,
2021,10/27/21,Central,Zachary/Liz,10,6,0,0,0,80,80,25,25,0.04,44,44,,0,,,
2021,10/27/21,Central,Zachary/Liz,10,7,0,0,0,85,85,36,36,0.04,42,42,,0,,Fireworm,
2021,10/27/21,Central,Zachary/Liz,10,8,0,0,0,75,75,55,55,0.04,29,29,,0,,,
2021,10/27/21,Central,Zachary/Liz,10,9,0,0,0,75,75,23,23,0.04,43,43,,0,,,
2021,10/27/21,Central,Zachary/Liz,10,10,0,0,0,65,65,21,21,0.04,40,40,,0,,,
2022,11/2/22,South,AC/NM/JP/KD,1,1,0,0,0,90,90,0,7,0.04,0,100,,0,,,
2022,11/3/22,South,AC/NM/JP/KD,1,2,0,0,0,95,95,0,5,0.04,0,115,,0,,,
2022,11/4/22,South,AC/NM/JP/KD,1,3,0,0,0,85,85,0,7,0.04,0,130,,0,,,
2022,11/5/22,South,AC/NM/JP/KD,1,4,0,0,0,75,75,0,4,0.04,0,80,,0,,,
2022,11/6/22,South,AC/NM/JP/KD,1,5,0,0,0,90,90,0,3,0.04,0,92,,0,,sponges,
2022,11/7/22,South,AC/NM/JP/KD,1,6,0,0,0,80,80,0,4,0.04,0,62,,0,,,
2022,11/8/22,South,AC/NM/JP/KD,1,7,0,0,0,95,95,0,5,0.04,0,50,,0,,,
2022,11/9/22,South,AC/NM/JP/KD,1,8,0,0,0,88,88,0,3,0.04,0,50,,0,,,
2022,11/10/22,South,AC/NM/JP/KD,1,9,0,0,0,30,30,0,3,0.04,0,50,,0,,,
2022,11/11/22,Central,AC/NM/JP/KD,2,1,0,0,0,90,90,0,6,0.04,0,50,,0,,,
2022,11/12/22,Central,AC/NM/JP/KD,2,2,0,0,0,45,45,0,4,0.04,0,50,,20,,,
2022,11/13/22,Central,AC/NM/JP/KD,2,3,0,0,0,60,60,0,4,0.04,0,45,,0,,,
2022,11/14/22,Central,AC/NM/JP/KD,2,4,0,0,0,75,75,0,2,0.04,0,45,,5,,,
2022,11/15/22,Central,AC/NM/JP/KD,2,5,0,0,0,35,35,0,6,0.04,0,70,,3,,,
2022,11/16/22,Central,AC/NM/JP/KD,2,6,0,0,0,30,30,0,3,0.04,0,50,,2,,,
2022,11/17/22,Central,AC/NM/JP/KD,2,7,0,0,0,60,60,0,3,0.04,0,50,,2,,,
2022,11/18/22,Central,AC/NM/JP/KD,2,8,0,0,0,65,65,0,4,0.04,0,45,,0,,,
2022,11/19/22,Central,AC/NM/JP/KD,2,9,0,0,0,45,45,0,3,0.04,0,40,,0,,,
2022,11/20/22,Central,AC/NM/JP/KD,2,10,0,0,0,70,70,0,3,0.04,0,50,,0,,,
2022,11/21/22,North,AC/NM/JP/KD,3,1,0,0,0,15,15,0,3,0.04,0,25,,0,,,
2022,11/22/22,North,AC/NM/JP/KD,3,2,0,0,0,25,25,0,1,0.04,0,25,,0,,,
2022,11/23/22,North,AC/NM/JP/KD,3,3,0,0,0,10,10,0,1,0.04,0,5,,0,,,
2022,11/24/22,North,AC/NM/JP/KD,3,4,0,0,0,15,15,0,1,0.04,0,32.5,,0,,,
2022,11/25/22,North,AC/NM/JP/KD,3,5,0,0,0,5,5,0,2,0.04,0,25,,0,,,
2022,11/26/22,North,AC/NM/JP/KD,3,6,0,0,0,5,5,0,1,0.04,0,15,,0,,,
2022,11/27/22,North,AC/NM/JP/KD,3,7,0,0,0,40,40,0,4,0.04,0,35,,0,,,
2022,11/28/22,North,AC/NM/JP/KD,3,8,0,0,0,5,5,0,1,0.04,0,25,,0,,,
2022,11/29/22,North,AC/NM/JP/KD,3,9,0,0,0,70,70,0,2,0.04,0,40,,0,,,
2022,11/30/22,North,AC/NM/JP/KD,3,10,0,0,0,35,35,0,2,0.04,0,35,,0,,,
2022,11/2/22,South,"SM,MM,KR",4,1,0,0,10,50,60,,12,0.04,,35,,4,,,
2022,11/2/22,South,"SM,MM,KR",4,2,0,0,4,45,49,,15,0.04,,99,,4,,,
2022,11/2/22,South,"SM,MM,KR",4,3,0,0,0,45,45,,14,0.04,,45,,20,,,
2022,11/2/22,South,"SM,MM,KR",4,4,0,0,5,70,75,,14,0.04,,70,,0,,,
2022,11/2/22,South,"SM,MM,KR",4,5,0,0,3,60,63,,13,0.04,,65,,4,,,
2022,11/2/22,South,"SM,MM,KR",4,6,0,0,3,60,63,,11,0.04,,32,,7,,,
2022,11/2/22,South,"SM,MM,KR",4,7,0,0,4,54,58,,11,0.04,,43,,0,,,
2022,11/2/22,South,"SM,MM,KR",4,8,0,0,4,50,54,,22,0.04,,45,,0,,,
2022,11/2/22,South,"SM,MM,KR",4,9,0,0,7,35,42,,15,0.04,,60,,4,,,
2022,11/2/22,South,"SM,MM,KR",4,10,0,0,4,50,54,,18,0.04,,90,,0,,,
2022,11/2/22,Central ,"SM,MM,KR",5,1,0,0,0,50,50,,10,0.04,,46,,5,,,
2022,11/2/22,Central ,"SM,MM,KR",5,2,0,0,0,30,30,,9,0.04,,50,,4,,,
2022,11/2/22,Central ,"SM,MM,KR",5,3,0,0,0,50,50,,12,0.04,,45,,0,,,
2022,11/2/22,Central ,"SM,MM,KR",5,4,0,0,0,54,54,,14,0.04,,60,,4,,,
2022,11/2/22,Central ,"SM,MM,KR",5,5,0,0,0,54,54,,8,0.04,,45,,0,,,
2022,11/2/22,Central ,"SM,MM,KR",5,6,0,0,0,40,40,,9,0.04,,32,,20,,,
2022,11/2/22,Central ,"SM,MM,KR",5,7,0,0,0,60,60,,10,0.04,,30,,16,,,
2022,11/2/22,Central ,"SM,MM,KR",5,8,0,0,0,56,56,,15,0.04,,35,,4,,,
2022,11/2/22,Central ,"SM,MM,KR",5,9,0,0,0,50,50,,11,0.04,,36,,3,,,
2022,11/2/22,Central ,"SM,MM,KR",5,10,0,0,0,54,54,,11,0.04,,53,,0,,,
2022,11/2/22,North,"SM,MM,KR",6,1,0,0,1,1,2,,1,0.04,,21,,12,,,
2022,11/2/22,North,"SM,MM,KR",6,2,0,0,2,1,3,,0,0.04,,25,,20,,,
2022,11/2/22,North,"SM,MM,KR",6,3,0,0,1,2,3,,5,0.04,,27,,16,,,
2022,11/2/22,North,"SM,MM,KR",6,4,0,0,0,16,16,,6,0.04,,30,,12,,,
2022,11/2/22,North,"SM,MM,KR",6,5,0,0,2,10,12,,7,0.04,,21,,10,,,
2022,11/2/22,North,"SM,MM,KR",6,6,0,0,2,11,13,,8,0.04,,15,,10,,,
2022,11/2/22,North,"SM,MM,KR",6,7,0,0,2,2,4,,14,0.04,,56,,8,,,
2022,11/2/22,North,"SM,MM,KR",6,8,0,0,2,8,10,,8,0.04,,28,,12,,,
2022,11/2/22,North,"SM,MM,KR",6,9,0,0,0,20,20,,16,0.04,,51,,20,,,
2022,11/2/22,North,"SM,MM,KR",6,10,0,0,0,50,50,,14,0.04,,85,,48,,,
2022,11/2/22,South,"GO, KP, CJ",7,3,10,0,10,60,80,5,5,0.04,42,42,,0,,,
2022,11/2/22,South,"GO, KP, CJ",7,4,5,0,0,40,45,4,4,0.04,53,53,,0,,,
2022,11/2/22,South,"GO, KP, CJ",7,9,5,0,0,50,55,2,2,0.04,40,40,,0,,,
2022,11/2/22,South,"GO, KP, CJ",7,11,10,0,4,70,84,7,7,0.04,52,52,,0,,,
2022,11/2/22,South,"GO, KP, CJ",7,13,0,0,0,80,80,9,9,0.04,45,45,,0,,,
2022,11/2/22,South,"GO, KP, CJ",7,16,0,0,0,70,70,6,6,0.04,44,44,,4,,,
